batch1/serial1.log:GASCAL,26,1486.007,1482.784,1664.909,2401.465,  0.000,1627.839
batch1/serial1.log:GASCAL,26,1473.920,1479.561,1655.238,2395.018,  0.000,1606.887
batch1/serial1.log:GASCAL,26,1479.561,1482.784,1642.344,2414.359,  0.000,1594.799
batch1/serial1.log:GASCAL,26,1477.143,1477.949,1639.927,2404.689,  0.000,1573.846
batch1/serial2.log:GASCAL,24,1635.092,1635.898,  0.000,273.187,  0.000,  0.000
batch1/serial2.log:GASCAL,24,1512.601,1508.572,  0.000,272.381,  0.000,  0.000
batch1/serial2.log:GASCAL,24,1427.180,1424.762,  0.000,273.187,  0.000,  0.000
batch1/serial2.log:GASCAL,24,1355.458,1355.458,  0.000,272.381,  0.000,  0.000
batch1/serial2.log:GASCAL,24,1302.271,1302.271,  0.000,273.187,  0.000,  0.000
batch1/serial2.log:GASCAL,24,1263.590,1262.784,  0.000,272.381,  0.000,  0.000
batch1/serial2.log:GASCAL,24,1233.773,1233.773,  0.000,271.575,  0.000,  0.000
batch1/serial2.log:GASCAL,24,1210.403,1208.791,  0.000,273.187,  0.000,  0.000
batch1/serial2.log:GASCAL,24,1193.480,1193.480,  0.000,272.381,  0.000, 41.099
batch1/serial2.log:GASCAL,24,1180.586,1179.780,  0.000,273.993,  0.000,150.696
batch1/serial2.log:GASCAL,24,1170.110,1167.692,  0.000,273.993,  0.000,240.952
batch1/serial2.log:GASCAL,24,1159.634,1160.440,  0.000,271.575,  0.000,304.615
batch1/serial2.log:GASCAL,24,1149.158,1149.158,  0.000,273.993,  0.000,361.832
batch1/serial2.log:GASCAL,24,1142.711,1144.322,  0.000,271.575,  0.000,390.843
batch1/serial2.log:GASCAL,24,1124.176,1124.982,  0.000,273.993,  0.000,415.018
batch1/serial2.log:GASCAL,24,1130.623,1129.817,  0.000,271.575,  0.000,442.418
batch1/serial2.log:GASCAL,24,1127.399,1125.788, 35.458,273.187,  0.000,460.147
batch1/serial2.log:GASCAL,24,1119.341,1120.147,128.938,271.575,  0.000,472.234
batch1/serial2.log:GASCAL,24,1115.311,1115.311,211.941,272.381,  0.000,494.799
batch1/serial2.log:GASCAL,24,1112.088,1111.282,282.857,273.187,  0.000,502.857
batch1/serial2.log:GASCAL,24,1112.894,1106.447,338.462,273.187,  0.000,506.886
batch1/serial2.log:GASCAL,24,1090.330,1089.524,381.172,271.575,  0.000,522.198
batch1/serial2.log:GASCAL,24,1098.388,1097.582,424.689,271.575,  0.000,525.421
batch1/serial2.log:GASCAL,24,1095.971,1103.224,465.788,272.381, 18.535,531.868
batch1/serial2.log:GASCAL,24,1092.747,1093.553,494.799,272.381, 38.681,536.703
batch1/serial2.log:GASCAL,24,1091.136,1089.524,518.974,272.381, 49.963,543.150
batch1/serial2.log:GASCAL,24,1087.106,1092.747,551.209,271.575, 62.857,557.656
batch1/serial2.log:GASCAL,24,1078.242,1073.407,570.549,273.187, 66.081,557.656
batch1/serial2.log:GASCAL,24,1066.960,1064.542,590.696,273.187, 73.333,559.267
batch1/serial2.log:GASCAL,24,1068.571,1063.736,608.425,272.381, 89.451,564.908
