"altitude";"co_a";"co_w";"pt";"gps_fix";"heading";"humidity";"latitude";"lonet_bat";"longitude";"no2_a";"no2_w";"pm1";"pm10";"pm2_5";"w_pm1";"w_pm10";"w_pm2_5";"sample_flow_rate";"sampling_period";"speed";"temp";"date";"retries";"last_organicity_sync";"timestamp";"id";"m_co";"m_no2"
-0.4;259.5;157.1;0;1;2;16.5;51.423737;0;-0.367095;282.9;262.7;6.938;8.776;8.696;5;7;7;0.966;56.935;1.1;34.2;20170209043040;0;"";"2017-02-09 04:30:52.341614+00";11;;
-0.4;261.1;223.2;0;1;2;17.3;51.423748;0;-0.367128;341.7;265.9;16.792;19.128;19.092;2;3;3;1.337;56.912;1.1;32.1;20170209043034;0;"";"2017-02-09 04:30:50.209408+00";11;;
-0.4;253.8;157.1;0;1;1.5;16.5;51.423737;0;-0.367095;285.3;261.1;7.16;9.484;9.259;6;9;8;0.998;56.933;0.9;34.1;20170209042943;0;"";"2017-02-09 04:29:55.200331+00";11;;
-0.4;260.3;224.8;0;1;2;17.4;51.423748;0;-0.367128;343.3;264.3;19.064;22.335;21.919;3;4;4;1.239;56.915;1.1;32;20170209042821;0;"";"2017-02-09 04:29:53.137696+00";11;;
0;296.6;41.1;0;0;0;26.4;0;0;0;3300;41.9;0;0;0;5;7;7;3.7;61123.391;0;23.2;19800106000016;0;"";"2017-02-09 04:29:39.777236+00";11;;
-0.4;214.4;157.9;0;1;2;16.6;51.423737;0;-0.367095;277.2;269.2;5.242;7.095;6.638;4;6;6;1.132;58.973;1.1;33.9;20170209042845;0;"";"2017-02-09 04:28:58.047863+00";11;;
-0.4;225.6;225.6;0;1;2;17.4;51.423748;0;-0.367128;344.9;269.2;19.011;22.018;21.948;3;4;4;1.267;56.913;1.1;31.7;20170209042821;0;"";"2017-02-09 04:28:56.056988+00";11;;
-0.4;253.8;161.2;0;1;1.8;16.8;51.423737;0;-0.367097;281.2;261.9;5.921;7.812;7.691;5;7;7;1.077;56.927;1;33.7;20170209042746;0;"";"2017-02-09 04:27:59.993902+00";11;;
-0.4;260.3;227.3;0;1;2;17.7;51.423748;0;-0.367128;344.1;265.1;19.353;22.491;22.415;2;3;3;1.237;56.913;1.1;31.5;20170209042746;0;"";"2017-02-09 04:27:58.908754+00";11;;
-0.4;253;159.6;0;1;1.4;16.8;51.423737;0;-0.367098;283.7;264.3;5.43;6.961;6.869;6;9;8;1.132;56.93;0.8;33.5;20170209042649;0;"";"2017-02-09 04:27:01.849657+00";11;;
-0.4;256.3;228.1;0;1;1.4;17.6;51.423744;0;-0.367128;351.4;265.1;20.227;23.71;23.595;3;4;4;1.22;56.912;0.8;31.4;20170209042649;0;"";"2017-02-09 04:27:01.782811+00";11;;
-0.4;261.1;227.3;0;1;1.4;17.8;51.423744;0;-0.367128;348.1;267.5;17.469;20.388;20.269;2;3;3;1.313;56.909;0.8;31.1;20170209042552;0;"";"2017-02-09 04:26:04.706329+00";11;;
-0.4;251.4;153.1;0;1;1.9;16.9;51.423737;0;-0.367098;287.7;269.2;6.391;9.184;8.402;6;9;8;1.046;56.929;1;33.4;20170209042552;0;"";"2017-02-09 04:26:04.63234+00";11;;
-0.4;258.7;228.9;0;1;1.4;17.9;51.423748;0;-0.36713;353;270.8;18.91;22.079;22.027;2;3;3;1.283;56.913;0.8;30.9;20170209042455;0;"";"2017-02-09 04:25:07.585438+00";11;;
-0.4;251.4;154.7;0;1;1.4;17;51.42374;0;-0.367098;287.7;264.3;6.322;8.699;8.173;6;9;8;1.064;56.934;0.8;33.2;20170209042455;0;"";"2017-02-09 04:25:07.508438+00";11;;
-0.4;257.1;229.7;0;1;1.4;18;51.423748;0;-0.36713;356.2;269.2;18.303;21.586;21.503;2;3;3;1.313;56.915;0.8;30.7;20170209042358;0;"";"2017-02-09 04:24:10.450657+00";11;;
-0.4;257.9;156.3;0;1;1.4;17;51.42374;0;-0.367098;290.9;261.9;5.49;7.524;7.317;6;9;8;1.172;56.939;0.8;33;20170209042358;0;"";"2017-02-09 04:24:10.382415+00";11;;
-0.4;260.3;228.1;0;1;2.1;18.1;51.423748;0;-0.367137;355.4;267.5;17.682;21.028;20.937;2;3;3;1.351;56.914;1.1;30.6;20170209042047;0;"";"2017-02-09 04:23:13.344896+00";11;;
-0.4;253;157.1;0;1;1.4;17.2;51.42374;0;-0.367098;282.1;264.3;5.625;7.587;7.394;6;10;9;1.17;56.939;0.8;32.9;20170209042301;0;"";"2017-02-09 04:23:13.225633+00";11;;
-0.4;257.1;228.9;0;1;2.1;18.3;51.423748;0;-0.367137;357;266.7;16.345;19.294;19.077;3;4;4;1.465;56.915;1.1;30.3;20170209042047;0;"";"2017-02-09 04:22:16.247343+00";11;;
-0.4;258.7;157.1;0;1;1.4;17.3;51.42374;0;-0.367098;287.7;265.1;5.857;8.15;7.992;9;13;12;1.166;56.944;0.8;32.7;20170209042203;0;"";"2017-02-09 04:22:16.108407+00";11;;
-0.4;257.9;223.2;0;1;2.1;18.4;51.423748;0;-0.367137;350.5;268.4;15.519;18.093;18.01;3;4;4;1.51;56.913;1.1;30.1;20170209042047;0;"";"2017-02-09 04:21:19.119689+00";11;;
-0.4;255.5;153.1;0;1;1.4;17.4;51.423744;0;-0.367098;282.1;263.5;6.238;8.815;8.5;7;11;10;1.14;56.941;0.8;32.5;20170209042106;0;"";"2017-02-09 04:21:18.96813+00";11;;
-0.4;261.9;230.5;0;1;2;18.4;51.423748;0;-0.367138;359.4;268.4;15.58;18.083;18.02;3;4;4;1.479;58.958;1.1;29.9;20170209041900;0;"";"2017-02-09 04:20:22.022662+00";11;;
-0.4;256.3;148.3;0;1;1.5;17.4;51.423744;0;-0.367097;281.2;270;4.995;7.187;6.817;11;17;15;1.28;56.942;0.9;32.3;20170209042009;0;"";"2017-02-09 04:20:21.79247+00";11;;
-0.4;253;155.5;0;1;1.5;17.6;51.423744;0;-0.367098;291.7;262.7;5.402;7.463;7.325;7;11;10;1.221;56.939;0.9;32;20170209041912;0;"";"2017-02-09 04:19:24.659137+00";11;;
-0.4;257.1;228.9;0;1;2;18.6;51.423748;0;-0.367138;361;269.2;15.434;17.859;17.804;2;3;3;1.539;56.919;1.1;29.6;20170209041900;0;"";"2017-02-09 04:19:24.599851+00";11;;
-0.4;257.1;151.5;0;1;1.5;17.6;51.423744;0;-0.367098;283.7;262.7;6.495;9.951;9.222;7;11;10;1.152;56.94;0.9;31.9;20170209041815;0;"";"2017-02-09 04:18:27.723839+00";11;;
-0.4;258.7;228.9;0;1;1.4;18.7;51.423748;0;-0.36714;361;267.5;12.953;14.777;14.704;3;5;5;1.714;56.918;0.8;29.4;20170209041745;0;"";"2017-02-09 04:18:25.748758+00";11;;
-0.4;251.4;156.3;0;1;1.4;17.8;51.423744;0;-0.3671;284.5;262.7;5.198;7.008;6.905;10;15;14;1.334;56.947;0.8;31.6;20170209041718;0;"";"2017-02-09 04:17:30.38071+00";11;;
-0.4;261.1;227.3;0;1;1.4;18.9;51.423748;0;-0.36714;358.6;266.7;15.793;18.346;18.198;3;4;4;1.499;56.917;0.8;29.1;20170209041716;0;"";"2017-02-09 04:17:28.645766+00";11;;
-0.4;257.1;158.8;0;1;1.4;17.9;51.423744;0;-0.3671;284.5;265.1;4.494;6.913;6.073;18;27;24;1.512;56.948;0.8;31.4;20170209041621;0;"";"2017-02-09 04:16:33.267508+00";11;;
-0.4;257.1;223.2;0;1;1.4;19.1;51.423744;0;-0.367142;356.2;265.1;16.844;19.641;19.583;3;4;4;1.519;56.918;0.8;28.8;20170209041619;0;"";"2017-02-09 04:16:31.563857+00";11;;
-0.4;256.3;149.9;0;1;1.4;18;51.423744;0;-0.367102;288.5;270;4.59;6.732;6.451;14;21;19;1.483;56.951;0.8;31.2;20170209041523;0;"";"2017-02-09 04:15:36.10595+00";11;;
-0.4;260.3;222.4;0;1;1.4;19.2;51.423744;0;-0.367142;357.8;266.7;15.196;17.799;17.573;2;3;3;1.629;56.92;0.8;28.5;20170209041522;0;"";"2017-02-09 04:15:34.387874+00";11;;
-0.4;257.9;157.9;0;1;1.4;18.2;51.423744;0;-0.3671;282.1;262.7;4.432;7.744;6.137;16;23;21;1.548;56.952;0.8;31;20170209041426;0;"";"2017-02-09 04:14:38.963468+00";11;;
-0.4;257.9;216.8;0;1;1.4;19.4;51.423744;0;-0.367142;348.1;271.6;16.334;22.292;18.926;3;5;5;1.515;56.925;0.8;28.2;20170209041425;0;"";"2017-02-09 04:14:37.29437+00";11;;
-0.4;253.8;150.7;0;1;1.7;18.2;51.423744;0;-0.3671;289.3;270.8;4.391;6.283;6.125;16;23;21;1.554;56.95;1;30.8;20170209041329;0;"";"2017-02-09 04:13:42.291385+00";11;;
-0.4;258.7;214.4;0;1;1.5;19.5;51.423744;0;-0.367143;343.3;268.4;18.788;23.483;22.565;3;4;4;1.432;56.92;0.8;28;20170209041248;0;"";"2017-02-09 04:13:40.152462+00";11;;
-0.4;251.4;148.3;0;1;1.5;18.3;51.423744;0;-0.3671;278.8;263.5;4.468;9.902;6.121;16;23;21;1.637;56.945;0.8;30.5;20170209041232;0;"";"2017-02-09 04:12:44.642023+00";11;;
-0.4;259.5;212.7;0;1;1.5;19.7;51.423744;0;-0.367143;341.7;270.8;18.687;22.626;22.333;3;4;4;1.442;56.925;0.8;27.6;20170209041223;0;"";"2017-02-09 04:12:43.041155+00";11;;
0;316.7;0;0;0;0;25.6;0;0;0;3300;274.8;0;0;0;0;1;1;3.7;35613.043;0;22;19800106000023;0;"";"2017-02-09 04:12:16.219548+00";11;;
-0.4;253;150.7;0;1;1.5;18.4;51.423744;0;-0.367102;280.4;262.7;3.388;5.053;4.89;16;23;21;2.032;58.985;0.8;30.1;20170209041135;0;"";"2017-02-09 04:11:47.521722+00";11;;
-0.4;257.1;211.1;0;1;2.1;19.8;51.423744;0;-0.367147;345.7;268.4;17.448;20.427;20.345;3;5;5;1.49;56.926;1.1;27.2;20170209041022;0;"";"2017-02-09 04:11:45.923157+00";11;;
-0.4;256.3;151.5;0;1;1.5;18.4;51.423744;0;-0.367103;280.4;264.3;3.585;5.85;5.295;20;30;27;1.858;56.947;0.8;30.1;20170209041036;0;"";"2017-02-09 04:10:49.169089+00";11;;
-0.4;261.1;209.5;0;1;2.1;20;51.423744;0;-0.367147;340.1;269.2;18.792;22.514;21.963;3;4;4;1.387;56.926;1.1;27;20170209041022;0;"";"2017-02-09 04:10:48.802791+00";11;;
-0.4;260.3;198.2;0;1;2.1;20.2;51.423744;0;-0.367147;314.3;270.8;19.442;27.56;22.79;3;5;5;1.354;56.926;1.1;26.7;20170209040939;0;"";"2017-02-09 04:09:51.67018+00";11;;
-0.4;253;154.7;0;1;1.8;18.5;51.423744;0;-0.367103;274.8;265.9;4.277;7.465;5.942;19;28;25;1.621;56.948;1;30.1;20170209040938;0;"";"2017-02-09 04:09:51.18645+00";11;;
-0.4;257.1;193.4;0;1;1.4;20.3;51.423763;0;-0.36717;309.5;273.2;19.344;22.426;22.359;3;5;5;1.387;56.925;1.1;26.4;20170209040757;0;"";"2017-02-09 04:08:54.566103+00";11;;
-0.4;257.9;159.6;0;1;1.2;18.4;51.42374;0;-0.36712;282.9;265.9;4.887;7.986;6.932;16;23;21;1.471;56.957;0.9;29.8;20170209040841;0;"";"2017-02-09 04:08:54.50546+00";11;;
-0.4;261.1;195;0;1;1.5;20.4;51.423763;0;-0.36717;309.5;269.2;18.547;21.715;21.654;4;6;6;1.46;56.924;1.2;26;20170209040745;0;"";"2017-02-09 04:07:57.433293+00";11;;
-0.4;257.1;150.7;0;1;1.2;18.6;51.42374;0;-0.367107;275.6;270.8;6.077;8.022;7.919;16;23;21;1.22;56.954;0.9;29.6;20170209040744;0;"";"2017-02-09 04:07:56.815004+00";11;;
-0.4;260.3;197.4;0;1;2.1;20.7;51.422855;0;-0.363758;312.7;267.5;20.879;24.722;24.658;4;6;6;1.361;56.928;1.1;25.7;20170209040601;0;"";"2017-02-09 04:07:00.338301+00";11;;
-0.4;250.6;154.7;0;1;1.2;18.5;51.42374;0;-0.367108;280.4;270.8;7.571;10.409;10.162;15;22;20;1.151;56.954;0.9;29.6;20170209040647;0;"";"2017-02-09 04:06:59.74418+00";11;;
-0.4;256.3;195.8;0;1;1.4;21;51.423122;0;-0.36214;309.5;265.9;23.445;27.07;27.013;6;9;8;1.352;56.927;1.1;25.4;20170209040543;0;"";"2017-02-09 04:06:03.208705+00";11;;
-0.4;251.4;160.4;0;1;1.2;18.6;51.42268;0;-0.362017;273.2;265.9;5.963;8.291;8.083;20;30;27;1.464;56.959;0.9;29.6;20170209040550;0;"";"2017-02-09 04:06:02.56917+00";11;;
-0.4;261.1;195.8;0;1;1.8;21.2;51.429981;0;-0.365505;310.3;269.2;28.609;33.078;32.989;6;10;9;1.223;56.934;0.9;25.2;20170209040453;0;"";"2017-02-09 04:05:06.176282+00";11;;
-0.4;253;152.3;0;1;1.2;18.7;51.429932;0;-0.365497;288.5;264.3;6.7;10.016;8.472;24;36;32;1.507;56.96;0.9;29.5;20170209040453;0;"";"2017-02-09 04:05:05.457991+00";11;;
-0.4;262.7;191;0;1;1.2;21.4;51.434978;0;-0.374175;313.5;265.9;21.948;25.928;25.837;3;5;5;1.322;56.927;0.9;24.9;20170209040356;0;"";"2017-02-09 04:04:09.005932+00";11;;
-0.4;253;152.3;0;1;1.4;18.7;51.434914;0;-0.374307;274.8;265.9;5.09;7.012;6.914;19;28;25;1.417;56.956;1.1;29.4;20170209040355;0;"";"2017-02-09 04:04:08.189001+00";11;;
-0.4;257.1;195.8;0;1;1.4;21.7;51.436752;0;-0.377803;317.5;272.4;24.735;28.778;28.702;4;6;6;1.277;58.967;1.1;24.4;20170209040259;0;"";"2017-02-09 04:03:11.933241+00";11;;
-0.4;256.3;152.3;0;1;1.2;18.8;51.436787;0;-0.377928;283.7;270.8;7.489;10.17;9.989;16;23;21;1.245;56.955;0.9;29.3;20170209040258;0;"";"2017-02-09 04:03:11.167511+00";11;;
-0.4;161.2;163.6;0;1;1.4;18.8;51.440491;0;-0.388063;303;265.9;6.55;8.851;8.394;16;24;22;1.373;56.955;1.1;29.4;20170209040201;0;"";"2017-02-09 04:02:13.998586+00";11;;
-0.4;396.5;201.5;0;1;1.2;22;51.440578;0;-0.3883;315.9;266.7;23.153;26.809;26.732;4;6;6;1.3;56.918;0.9;24.2;20170209040200;0;"";"2017-02-09 04:02:13.605332+00";11;;
-0.4;250.6;153.1;0;1;2.1;18.7;51.445332;0;-0.399318;285.3;265.9;6.821;8.548;8.481;22;32;29;1.517;56.956;1.1;29.6;20170209040049;0;"";"2017-02-09 04:01:16.75194+00";11;;
-0.4;261.1;194.2;0;1;1.4;22.2;51.444283;0;-0.396822;315.1;268.4;25.715;29.323;29.24;8;12;11;1.35;56.93;1.1;24.2;20170209040103;0;"";"2017-02-09 04:01:15.667135+00";11;;
-0.4;251.4;154.7;0;1;1.4;18.6;51.452457;0;-0.405947;278;271.6;4.758;6.209;6.143;17;26;23;1.524;56.948;1.1;29.8;20170209035921;0;"";"2017-02-09 04:00:19.614201+00";11;;
-0.4;262.7;195;0;1;1.9;22;51.448143;0;-0.4024;320.7;267.5;23.431;27.151;27.098;4;6;6;1.284;56.928;0.9;24.4;20170209040006;0;"";"2017-02-09 04:00:18.540734+00";11;;
-0.4;244.2;149.9;0;1;1.9;18.6;51.452854;0;-0.40629;299;265.9;5.85;7.436;7.349;13;19;17;1.419;58.992;0.9;29.8;20170209035910;0;"";"2017-02-09 03:59:22.47141+00";11;;
-0.4;319.9;191;0;1;1.2;21.9;51.452961;0;-0.40638;326.4;269.2;23.805;27.116;27.049;4;6;6;1.315;56.929;0.9;24.7;20170209035909;0;"";"2017-02-09 03:59:20.899453+00";11;;
-0.4;252.2;157.9;0;1;1.9;18.6;51.460083;0;-0.412807;297.4;265.9;7.551;9.167;9.109;18;27;24;1.363;56.95;0.9;29.8;20170209035811;0;"";"2017-02-09 03:58:24.977112+00";11;;
-0.4;256.3;192.6;0;1;1.9;21.7;51.460136;0;-0.412825;322.3;273.2;27.483;31.405;31.324;6;10;9;1.243;56.927;0.9;24.9;20170209035811;0;"";"2017-02-09 03:58:24.302+00";11;;
-0.4;260.3;192.6;0;1;1.2;21.5;51.465446;0;-0.411125;324;266.7;31.781;36.433;36.343;9;13;12;1.232;56.927;0.9;25.3;20170209035714;0;"";"2017-02-09 03:57:27.135126+00";11;;
-0.4;251.4;156.3;0;1;1.9;9.3;51.465588;0;-0.41096;292.5;264.3;8.503;10.505;10.399;19;28;25;1.202;56.952;0.9;3291.6;20170209035713;0;"";"2017-02-09 03:57:26.185171+00";11;;
0;0;1390.1;0;0;0;25;0;0;0;1247.5;266.7;0;0;0;317;469;414;3.7;3030.671;0;24.3;19800106000016;0;"";"2017-02-09 03:57:22.663954+00";11;;
-0.4;422.3;212.7;0;1;1.2;21.1;51.472366;0;-0.40543;315.1;269.2;29.558;33.563;33.472;11;17;15;1.232;56.939;0.9;25.7;20170209035617;0;"";"2017-02-09 03:56:30.03121+00";11;;
-0.4;257.1;157.9;0;1;1.2;18.6;51.472309;0;-0.405495;302.2;265.1;8.617;10.647;10.551;19;28;25;1.231;56.951;0.9;29.5;20170209035607;0;"";"2017-02-09 03:56:28.98414+00";11;;
-0.4;145.1;189.4;0;1;1.2;20.9;51.479042;0;-0.403705;331.2;272.4;27.528;31.63;31.57;5;7;7;1.21;56.928;0.9;25.9;20170209035521;0;"";"2017-02-09 03:55:32.756223+00";11;;
-0.4;257.9;238.5;0;1;1.9;18.6;51.479221;0;-0.403672;255.5;268.4;8.633;10.526;10.463;17;26;23;1.364;56.957;0.9;29.3;20170209035520;0;"";"2017-02-09 03:55:31.750249+00";11;;
0;229.7;242.6;0;0;0;25.1;0;0;0;537.5;269.2;0;0;0;211;313;276;3.7;16955.178;0;27.5;19800106000016;0;"";"2017-02-09 03:54:51.696924+00";11;;
-0.4;252.2;191;0;1;1.9;20.6;51.484161;0;-0.407703;332.8;274;24.895;28.358;28.312;4;6;6;1.337;56.924;0.9;26.3;20170209035424;0;"";"2017-02-09 03:54:35.595156+00";11;;
-0.4;210.3;125.7;0;1;1.2;18.8;51.48418;0;-0.407695;341.7;272.4;4.483;5.877;5.815;20;30;27;1.74;56.956;0.9;29;20170209035423;0;"";"2017-02-09 03:54:34.528871+00";11;;
-0.4;260.3;188.6;0;1;1.3;20.2;51.489895;0;-0.410907;328.8;270;23.875;27.772;27.667;3;5;5;1.33;58.968;1;26.6;20170209035327;0;"";"2017-02-09 03:53:38.516174+00";11;;
-0.4;257.9;141.8;0;1;1.9;18.8;51.490028;0;-0.410842;301.4;272.4;4.386;5.487;5.442;19;28;25;1.848;56.968;0.9;28.6;20170209035326;0;"";"2017-02-09 03:53:37.391898+00";11;;
-0.4;257.9;191;0;1;1.4;19.9;51.494537;0;-0.409837;328.8;269.2;23.963;27.422;27.373;4;6;6;1.314;58.969;1;27.2;20170209035228;0;"";"2017-02-09 03:52:40.543125+00";11;;
-0.4;251.4;150.7;0;1;2.1;18.9;51.494389;0;-0.409783;306.2;273.2;5.987;7.405;7.356;16;24;22;1.679;56.968;1.1;28.1;20170209035229;0;"";"2017-02-09 03:52:40.211905+00";11;;
-0.4;185.3;166.8;0;1;1.7;19.2;51.498199;0;-0.410215;332;273.2;6.263;7.736;7.683;16;24;22;1.505;56.969;1.5;27.5;20170209035131;0;"";"2017-02-09 03:51:43.023481+00";11;;
-0.4;285.3;196.6;0;1;1.4;19.5;51.498245;0;-0.41016;319.1;268.4;21.978;25.132;25.082;4;6;6;1.262;56.926;1;27.2;20170209035129;0;"";"2017-02-09 03:51:41.276531+00";11;;
-0.4;243.4;170;0;1;3.1;19.7;51.498684;0;-0.417032;336;273.2;6.673;7.983;7.943;19;28;25;1.471;63.096;1.7;26.8;20170209035034;0;"";"2017-02-09 03:50:45.835365+00";11;;
-0.4;249.8;205.5;0;1;1.6;19.6;51.499035;0;-0.417675;347.3;270;27.123;31.063;31.01;6;10;9;1.228;56.931;1.3;26.9;20170209035031;0;"";"2017-02-09 03:50:42.990238+00";11;;
-0.4;245.8;174.9;0;1;9.3;20.5;51.501911;0;-0.421908;360.2;274;4.585;5.788;5.754;13;20;18;1.522;56.973;9.3;25.6;20170209034931;0;"";"2017-02-09 03:49:47.737247+00";11;;
-0.4;256.3;217.6;0;1;2.2;19.9;51.501839;0;-0.421498;374.7;271.6;22.289;25.852;25.733;3;5;5;1.203;56.933;1.9;26.4;20170209034934;0;"";"2017-02-09 03:49:46.240594+00";11;;
-0.4;256.3;232.1;0;1;2.2;20.8;51.505009;0;-0.423255;419;270.8;22.687;26.219;26.15;3;4;4;1.156;56.942;2;25.4;20170209034837;0;"";"2017-02-09 03:48:48.883818+00";11;;
-0.4;253;182.9;0;1;9.3;21.4;51.504795;0;-0.424483;408.6;266.7;5.942;9.668;7.71;17;26;23;1.228;54.925;9.2;24.8;20170209034834;0;"";"2017-02-09 03:48:45.595173+00";11;;
-0.4;253.8;241;0;1;4.2;21.8;51.505367;0;-0.428517;480.3;270.8;22.242;31.239;25.416;3;4;4;1.121;54.902;4;24.7;20170209034740;0;"";"2017-02-09 03:47:51.807738+00";11;;
0;248.2;184.5;0;33;0;22.4;0;0;0;472.2;270;6.433;9.672;8.451;15;22;20;1.113;54.925;0;24.2;20170209034739;0;"";"2017-02-09 03:47:48.493743+00";11;;
0;258.7;249.8;0;43;0;22.9;0;0;0;588.3;275.6;22.686;25.315;25.203;3;4;4;1.072;54.895;0;24.2;20170209034645;0;"";"2017-02-09 03:46:54.79537+00";11;;
0;246.6;176.5;0;39;0;23.4;0;0;0;595.5;275.6;7.128;9.23;9.119;17;26;23;1.042;54.929;0;24.1;19800110034644;0;"";"2017-02-09 03:46:53.407111+00";11;;
0;276.4;236.1;0;38;0;23.8;0;0;0;1266;277.2;0;0;0;9;13;12;3.7;24015.973;0;24;20170209034550;0;"";"2017-02-09 03:46:00.299738+00";11;;
0;238.5;0;0;0;0;24.1;0;0;0;1400.6;268.4;0;0;0;19;29;26;3.7;2490.2;0;24.4;19800106000017;0;"";"2017-02-09 03:45:58.954737+00";11;;
0;254.7;0;0;0;0;24.9;0;0;0;1748.7;274;6.146;7.152;7.127;11;17;15;0.841;54.928;0;25.5;19800106000113;0;"";"2017-02-09 03:29:52.582925+00";11;;
0;249;0;0;0;0;24.8;0;0;0;3300;269.2;0;0;0;13;19;17;3.7;5353.509;0;25;19800106000017;0;"";"2017-02-09 03:28:58.077337+00";11;;
0;256.3;210.3;0;0;0;25;0;0;0;687.4;275.6;23.047;25.239;25.205;1;2;2;0.841;54.936;0;25.7;19800106000113;0;"";"2017-02-09 03:23:34.564335+00";11;;
0;252.2;217.6;0;0;0;24.9;0;0;0;793;276.4;0;0;0;6;10;9;3.7;26.744;0;26.2;19800106000017;0;"";"2017-02-09 03:22:40.163561+00";11;;
0;256.3;203.1;0;0;0;24.8;0;0;0;1302.3;274;21.622;24.116;24.089;2;3;3;0.925;58.978;0;25.4;19800106000117;0;"";"2017-02-09 03:21:10.111006+00";11;;
0;245;192.6;0;0;0;24.8;0;0;0;3300;271.6;0;0;0;6;9;8;3.7;24015.965;0;24.3;19800106000017;0;"";"2017-02-09 03:20:13.595222+00";11;;
0;253.8;0;0;0;0;24.5;0;0;0;3300;2445;0;0;0;2;3;3;3.7;23325.918;0;23.4;19800106000026;0;"";"2017-02-09 03:06:41.396342+00";11;;
0;0;1360.3;0;0;0;24.9;0;0;0;3300;2424;0;0;0;20;30;27;3.7;51608.113;0;24;19800106000017;0;"";"2017-02-09 02:58:16.279379+00";11;;
0;0;3300;0;24;0;23.5;0;0;0;3300;274.8;0;0;0;6;10;9;3.7;64234.531;0;24.7;19800106000018;0;"";"2017-02-09 01:33:06.914758+00";11;;
0;232.1;282.1;0;0;0;23.9;0;0;0;419;273.2;0;0;0;4;6;6;3.7;39862.75;0;23.4;19800106000018;0;"";"2017-02-09 01:30:44.897058+00";11;;
0;239.3;192.6;0;0;0;25.2;0;0;0;915.5;275.6;NaN;NaN;NaN;3;5;5;NaN;NaN;0;22.5;19800106000018;0;"";"2017-02-09 01:12:25.015615+00";11;;
0;232.9;51.6;0;0;0;25.1;0;0;0;3186.4;281.2;0;0;0;0;0;0;0;0;0;23;19800106000027;0;"";"2017-02-09 01:04:36.74891+00";11;;
0;186.2;1721.3;0;31;0;24.4;0;0;0;3262.1;272.4;7.706;8.655;8.56;1;2;2;1.644;54.746;0;24.7;20170209004139;0;"";"2017-02-09 00:41:48.69719+00";11;;
0;68.5;3300;0;28;0;24.5;0;0;0;3300;271.6;0;0;0;4;6;6;3.7;14771.212;0;24.2;19800110004044;0;"";"2017-02-09 00:40:54.461165+00";11;;
0;283.7;0;0;0;0;24.9;0;0;0;3300;270.8;0;0;0;4;6;6;3.7;14769.177;0;22;19800106000017;0;"";"2017-02-08 23:45:50.018186+00";11;;
0;264.3;49.2;0;0;0;24.8;0;0;0;852.6;275.6;9.159;11.677;11.274;5;7;7;0.855;54.945;0;24.5;19800106000251;0;"";"2017-02-08 23:38:13.178519+00";11;;
0;268.4;6.4;0;0;0;25;0;0;0;1122.6;264.3;10.187;14.638;13.045;4;6;6;0.831;54.94;0;24.8;19800106000155;0;"";"2017-02-08 23:37:17.8966+00";11;;
0;257.9;0;0;0;0;25.1;0;0;0;2814.9;272.4;0;0.007;0.001;3;4;4;3.7;2532.84;0;25.4;19800106000100;0;"";"2017-02-08 23:36:23.513165+00";11;;
1.8;247.4;289.3;0;3;11;25.5;70.199997;0;1.83;506.9;273.2;5.395;6.208;6.187;2;3;3;3.7;56.95;1;22.3;20170208233405;0;"";"2017-02-08 23:34:17.817879+00";11;;
-0.4;245.8;293.3;0;1;3.7;25.5;51.503708;0;-0.429835;525.4;273.2;5.543;6.478;6.33;1;2;2;3.7;56.949;3.6;22.2;20170208233308;0;"";"2017-02-08 23:33:20.744891+00";11;;
-0.4;246.6;301.4;0;1;2.6;25.5;51.503948;0;-0.430313;539.9;273.2;5.278;5.996;5.987;1;2;2;3.7;56.947;2.4;22.2;20170208233211;0;"";"2017-02-08 23:32:23.586849+00";11;;
-0.4;245;305.4;0;1;2.6;25.6;51.504436;0;-0.429615;555.2;276.4;5.106;5.687;5.678;2;3;3;3.7;56.946;2.4;22.2;20170208233114;0;"";"2017-02-08 23:31:26.461525+00";11;;
-0.4;245;314.3;0;1;2.6;25.6;51.504139;0;-0.429135;581;272.4;5.227;5.826;5.817;2;3;3;3.7;56.944;2.4;22.2;20170208233017;0;"";"2017-02-08 23:30:29.281978+00";11;;
-0.4;242.6;324;0;1;3.8;25.6;51.504482;0;-0.430105;597.1;274.8;5.204;5.965;5.896;1;2;2;3.7;56.942;3.7;22.2;20170208232919;0;"";"2017-02-08 23:29:32.112667+00";11;;
-0.4;241;335.2;0;1;2.6;25.7;51.504444;0;-0.429773;620.5;272.4;5.308;6.082;6.063;2;3;3;3.7;56.94;2.4;22.2;20170208232822;0;"";"2017-02-08 23:28:35.002558+00";11;;
-0.4;239.3;354.6;0;1;5.9;25.7;51.504738;0;-0.42964;651.1;274;5.621;6.451;6.425;2;3;3;3.7;56.938;4.3;22;20170208232725;0;"";"2017-02-08 23:27:37.880992+00";11;;
-0.4;236.9;366.7;0;1;6.4;25.9;51.505447;0;-0.430478;679.3;274;5.697;6.593;6.533;2;3;3;3.7;54.902;6.4;22;20170208232628;0;"";"2017-02-08 23:26:40.719051+00";11;;
0;241.8;381.2;0;26;0;25.9;0;0;0;700.3;272.4;5.852;6.717;6.695;2;3;3;3.7;54.905;0;21.9;20170208232533;0;"";"2017-02-08 23:25:43.725869+00";11;;
